ID do Produto;Nome do Produto;Categoria;Quantidade Vendida;Data da Venda;Região de Venda;Pais; Preço Unitrio ;Desconto (%); Valor Total de vendas ;Valor de desconto; Receita Total 
a54dfd4b-5d93-455c-bd4a-f984dba0314f;Theory;Móveis;25;13/11/2022;Centro;Brasil;R$ 24,66;10,33;R$ 616,50;R$ 63,68;R$ 552,82
df72b7c6-6a52-49b4-8f8f-e2dadbad4d8b;Push;Eletronicos;37;07/02/2024;Oeste;Brasil;R$ 16,91;14,57;R$ 625,67;R$ 91,16;R$ 534,51
316d40f4-4563-4d2d-a24b-b9426128369d;Else;Livros;15;15/06/2023;Oeste;Brasil;R$ 151,60;13,03;R$ 2.274,00;R$ 296,30;R$ 1.977,70
65a3338a-7131-49fb-a125-77a9863fcb94;Person;Roupas;2;18/07/2023;Norte;Brasil;R$ 6,41;18,6;R$ 12,82;R$ 2,38;R$ 10,44
1a05d030-fb9a-420f-bbf9-7f1c3ef68d56;Senior;Roupas;2;16/11/2022;Centro;Brasil;R$ 118,58;6,83;R$ 237,16;R$ 16,20;R$ 220,96
8ee878d8-6264-4d47-b793-593bf591ea0a;Medical;Alimentos;36;23/08/2023;Sul;Brasil;R$ 197,59;15,71;R$ 7.113,24;R$ 1.117,49;R$ 5.995,75
9bfa2077-5cd3-4bea-83ba-5cf0268a6d57;Team;Alimentos;42;12/01/2024;Sul;Brasil;R$ 23,88;6,78;R$ 1.002,96;R$ 68,00;R$ 934,96
dd075279-d74e-48a4-aed1-177b9d934a17;Ask;Roupas;40;12/01/2024;Leste;Brasil;R$ 106,86;7,21;R$ 4.274,40;R$ 308,18;R$ 3.966,22
96cc414e-7bf3-46fc-b981-e0279f2c0325;East;Eletronicos;41;03/11/2022;Centro;Brasil;R$ 6,42;17,12;R$ 263,22;R$ 45,06;R$ 218,16
a919aa59-f5b0-4d48-9a9a-f9fd2ad8f31a;Indicate;Eletronicos;15;18/12/2023;Sul;Brasil;R$ 122,58;8,62;R$ 1.838,70;R$ 158,50;R$ 1.680,20
f3549970-ea9d-4de2-8c1e-fb3c236acf70;Tree;Livros;6;18/11/2023;Sul;Brasil;R$ 197,44;17,81;R$ 1.184,64;R$ 210,98;R$ 973,66
ac46b3fc-4199-4222-a5ff-79e2397751c9;Stop;Alimentos;30;01/12/2023;Centro;Brasil;R$ 153,47;15,48;R$ 4.604,10;R$ 712,71;R$ 3.891,39
05660da4-d068-4e1c-ac61-f623713cb3a2;Mrs;Roupas;13;16/11/2022;Oeste;Brasil;R$ 186,77;7,75;R$ 2.428,01;R$ 188,17;R$ 2.239,84
5bc91545-0dd6-4fbd-9069-7bc380136bf4;Up;Livros;17;24/11/2023;Centro;Brasil;R$ 97,28;4,18;R$ 1.653,76;R$ 69,13;R$ 1.584,63
cf3291f8-f79f-4d31-8496-23c9d7c24951;Push;Móveis;45;10/12/2022;Oeste;Brasil;R$ 70,72;12,21;R$ 3.182,40;R$ 388,57;R$ 2.793,83
43328bcc-f56b-44bf-8de7-63ae26d1ccea;Great;Móveis;11;19/06/2023;Norte;Brasil;R$ 88,74;1,5;R$ 976,14;R$ 14,64;R$ 961,50
094f7e86-d96c-46b6-8b6a-224103b8af08;Hour;Eletronicos;4;14/12/2023;Norte;Brasil;R$ 77,30;3,05;R$ 309,20;R$ 9,43;R$ 299,77
88885e10-2292-4014-b752-13ed5cc57398;Consider;Livros;26;29/05/2024;Oeste;Brasil;R$ 178,58;12,56;R$ 4.643,08;R$ 583,17;R$ 4.059,91
18b423bd-16b5-42a8-844d-1a5869107127;Price;Livros;40;10/07/2024;Centro;Brasil;R$ 199,89;9,95;R$ 7.995,60;R$ 795,56;R$ 7.200,04
fd84742e-7919-4de0-bc89-f7bc68dd09b2;Personal;Roupas;28;06/08/2024;Leste;Brasil;R$ 164,29;16,09;R$ 4.600,12;R$ 740,16;R$ 3.859,96
7f56efec-4975-4030-b08c-66d436cfe277;Kitchen;Livros;39;30/11/2022;Sul;Brasil;R$ 188,49;2,85;R$ 7.351,11;R$ 209,51;R$ 7.141,60
1ebfbdf8-d2fc-40ff-9010-4a85bcc2b305;Discussion;Roupas;17;14/07/2024;Norte;Brasil;R$ 134,69;17,41;R$ 2.289,73;R$ 398,64;R$ 1.891,09
a18f3339-a966-4aa5-b202-78047b45ed48;Tax;Alimentos;10;11/06/2024;Norte;Brasil;R$ 78,79;10,94;R$ 787,90;R$ 86,20;R$ 701,70
ffd8d7f4-1a92-4bc3-b0e3-4bcd5d6309b1;Plan;Livros;6;12/08/2024;Oeste;Brasil;R$ 16,16;19,38;R$ 96,96;R$ 18,79;R$ 78,17
c07b2b57-a48e-491f-9489-38dcf5c4c1cd;Tax;Eletronicos;24;23/12/2023;Leste;Brasil;R$ 74,43;15,63;R$ 1.786,32;R$ 279,20;R$ 1.507,12
d369b0e2-3662-4747-a690-7eecf8c9f303;Center;Eletronicos;11;07/04/2024;Centro;Brasil;R$ 69,40;1,74;R$ 763,40;R$ 13,28;R$ 750,12
86077a3f-d516-4d8f-82c9-5874818b6294;Hot;Livros;37;21/01/2024;Leste;Brasil;R$ 24,53;1,88;R$ 907,61;R$ 17,06;R$ 890,55
3d185f76-f588-44a8-b791-b7de43f10be3;Reduce;Alimentos;8;21/10/2023;Oeste;Brasil;R$ 94,10;6,27;R$ 752,80;R$ 47,20;R$ 705,60
a48f274a-6a46-4d8e-bcdc-a153e4dd73b3;How;Móveis;1;26/02/2023;Leste;Brasil;R$ 141,17;18,68;R$ 141,17;R$ 26,37;R$ 114,80
1415ac42-0655-40d5-b7ed-3847fa67b8ca;Poor;Eletronicos;46;22/01/2023;Sul;Brasil;R$ 146,42;3,23;R$ 6.735,32;R$ 217,55;R$ 6.517,77
43753024-b6da-4f68-858b-bdf5f3aafd16;Skill;Alimentos;34;13/10/2022;Centro;Brasil;R$ 178,15;5,6;R$ 6.057,10;R$ 339,20;R$ 5.717,90
e77a8540-2ba2-4c88-9cc6-bb86be61d3e0;Best;Livros;28;12/06/2024;Centro;Brasil;R$ 32,08;7,27;R$ 898,24;R$ 65,30;R$ 832,94
4ad3bc60-5ffb-4c51-bda4-63d67c1520c8;Discover;Alimentos;50;19/07/2023;Leste;Brasil;R$ 122,37;1,78;R$ 6.118,50;R$ 108,91;R$ 6.009,59
d9cda703-617e-44db-9308-8ee3a41726d6;Machine;Móveis;30;28/04/2023;Norte;Brasil;R$ 174,46;3,58;R$ 5.233,80;R$ 187,37;R$ 5.046,43
76612910-657c-4c2d-baeb-6ca085830257;Under;Móveis;44;04/03/2023;Sul;Brasil;R$ 59,50;15,44;R$ 2.618,00;R$ 404,22;R$ 2.213,78
fae9055f-23f7-43da-a4ef-036a1dbc09d4;Nice;Móveis;32;02/07/2024;Centro;Brasil;R$ 141,36;5,16;R$ 4.523,52;R$ 233,41;R$ 4.290,11
1ff28360-b7bf-4dec-8034-28e162370610;Machine;Roupas;8;26/03/2023;Centro;Brasil;R$ 163,94;9,47;R$ 1.311,52;R$ 124,20;R$ 1.187,32
4278d631-df0d-4b79-b4db-e4bbd228c0a3;Black;Eletronicos;15;15/02/2023;Norte;Brasil;R$ 76,84;5,12;R$ 1.152,60;R$ 59,01;R$ 1.093,59
0e3e6692-af12-4462-9aef-5b8bd248c467;Personal;Móveis;46;09/12/2023;Leste;Brasil;R$ 125,58;17,53;R$ 5.776,68;R$ 1.012,65;R$ 4.764,03
8590b01a-d473-45da-a2b1-727a6bc55d80;Best;Alimentos;14;07/02/2024;Norte;Brasil;R$ 133,48;13,01;R$ 1.868,72;R$ 243,12;R$ 1.625,60
88e5abd5-39ec-48cd-8021-91bcb05b7248;Center;Eletronicos;13;07/02/2023;Oeste;Brasil;R$ 97,66;2,81;R$ 1.269,58;R$ 35,68;R$ 1.233,90
0931981d-9197-4e46-8dfe-aa4d7d942ec0;Pressure;Móveis;18;09/03/2024;Norte;Brasil;R$ 85,56;2,48;R$ 1.540,08;R$ 38,19;R$ 1.501,89
c55b9367-04dd-4dea-b89d-23e17af5ca72;Red;Alimentos;19;08/12/2023;Sul;Brasil;R$ 41,65;11,37;R$ 791,35;R$ 89,98;R$ 701,37
69dd5064-c233-4f41-bb07-d3bab4221263;How;Eletronicos;48;26/12/2023;Centro;Brasil;R$ 197,31;0,79;R$ 9.470,88;R$ 74,82;R$ 9.396,06
548e19c9-4f87-4e3f-98c8-823b579dfd15;Enjoy;Eletronicos;32;28/01/2023;Leste;Brasil;R$ 191,72;17,18;R$ 6.135,04;R$ 1.054,00;R$ 5.081,04
6d9196d7-8254-4d38-aa3d-568b56d6b29e;Best;Livros;25;24/09/2023;Oeste;Brasil;R$ 163,46;8,02;R$ 4.086,50;R$ 327,74;R$ 3.758,76
bc4befe7-4a49-440b-80e7-a59c4bfbe831;East;Alimentos;9;02/06/2023;Sul;Brasil;R$ 8,24;17,14;R$ 74,16;R$ 12,71;R$ 61,45
b2ed2f55-b74d-48dd-a9aa-b1cd21b93a94;Consumer;Livros;28;06/03/2024;Centro;Brasil;R$ 75,24;18,34;R$ 2.106,72;R$ 386,37;R$ 1.720,35
2ca68814-8666-4375-b509-5b17c83907c5;Best;Móveis;14;07/08/2024;Centro;Brasil;R$ 13,92;2,58;R$ 194,88;R$ 5,03;R$ 189,85
85b117ae-b0a2-4c95-aa04-89a3206f085d;Team;Eletronicos;39;24/03/2023;Leste;Brasil;R$ 162,47;7,33;R$ 6.336,33;R$ 464,45;R$ 5.871,88
74c18d77-fef3-48e3-8b6a-914dbb87cab1;Meet;Alimentos;14;01/10/2023;Leste;Brasil;R$ 68,48;16,9;R$ 958,72;R$ 162,02;R$ 796,70
36b1cfe8-a3fd-4e34-90bf-6878bcbe63fe;Indicate;Alimentos;19;08/10/2022;Leste;Brasil;R$ 91,64;19,04;R$ 1.741,16;R$ 331,52;R$ 1.409,64
cc830c1b-fcad-4035-83e2-e825e1ee8446;Consumer;Roupas;47;11/10/2022;Oeste;Brasil;R$ 123,32;7,47;R$ 5.796,04;R$ 432,96;R$ 5.363,08
51ca9c70-79b9-45c4-9979-8942b41b1342;Read;Móveis;44;27/01/2023;Leste;Brasil;R$ 83,03;13,64;R$ 3.653,32;R$ 498,31;R$ 3.155,01
11482460-ef8a-4fef-9494-5d9aa3b2b58b;Nice;Eletronicos;13;30/07/2024;Sul;Brasil;R$ 124,46;10,12;R$ 1.617,98;R$ 163,74;R$ 1.454,24
626ba36d-4889-4a56-9430-5dab0a05a17b;Discussion;Móveis;27;29/11/2023;Leste;Brasil;R$ 20,87;5,26;R$ 563,49;R$ 29,64;R$ 533,85
39a59cfe-e568-4dda-877e-6599de8b703a;Pressure;Roupas;12;12/01/2024;Leste;Brasil;R$ 88,44;17,51;R$ 1.061,28;R$ 185,83;R$ 875,45
f5b5efff-e30c-498a-a493-da9c5e6dbcca;Bag;Roupas;27;13/09/2023;Sul;Brasil;R$ 186,64;13,65;R$ 5.039,28;R$ 687,86;R$ 4.351,42
3609dd3f-a290-4869-9982-f0b19ce32e7f;Owner;Alimentos;10;30/06/2024;Oeste;Brasil;R$ 186,51;12,41;R$ 1.865,10;R$ 231,46;R$ 1.633,64
16e0e479-0ea7-4ce4-9779-64351d0e2e7a;Me;Roupas;2;05/09/2023;Centro;Brasil;R$ 197,44;12,88;R$ 394,88;R$ 50,86;R$ 344,02
0a08e6c0-5f4d-4507-b8ce-f6a15e06dbd9;Risk;Móveis;19;15/12/2023;Leste;Brasil;R$ 172,13;14,82;R$ 3.270,47;R$ 484,68;R$ 2.785,79
8ff13b78-4ec1-450d-bc6b-8a29a179170c;Glass;Eletronicos;17;05/01/2024;Norte;Brasil;R$ 181,51;4,9;R$ 3.085,67;R$ 151,20;R$ 2.934,47
6b0906a5-23c7-4f88-89e6-2dfe2a0ce4a8;Security;Livros;16;13/02/2023;Sul;Brasil;R$ 148,18;16,42;R$ 2.370,88;R$ 389,30;R$ 1.981,58
2d8aab52-ba8d-4258-8dcf-212a1fa4e1b6;Professional;Móveis;40;23/04/2024;Norte;Brasil;R$ 62,30;0,16;R$ 2.492,00;R$ 3,99;R$ 2.488,01
867e5cc0-6b35-4d31-82c1-d047355bce92;Theory;Roupas;29;29/05/2024;Centro;Brasil;R$ 43,04;17,06;R$ 1.248,16;R$ 212,94;R$ 1.035,22
f0a1c5ae-a051-4c5f-b0c2-18d6dd81318b;Position;Roupas;16;26/08/2024;Oeste;Brasil;R$ 32,92;5,81;R$ 526,72;R$ 30,60;R$ 496,12
b3de3109-af2a-4d40-8984-786a87b02acd;Center;Alimentos;24;22/11/2023;Norte;Brasil;R$ 106,41;3,16;R$ 2.553,84;R$ 80,70;R$ 2.473,14
6d5cdc1f-1b77-4ba3-8d00-75740a168967;Significant;Alimentos;38;30/05/2023;Norte;Brasil;R$ 116,52;7,99;R$ 4.427,76;R$ 353,78;R$ 4.073,98
b3116b16-7afd-43bd-9b88-686188b58a77;Hour;Alimentos;44;12/08/2024;Sul;Brasil;R$ 172,08;1,46;R$ 7.571,52;R$ 110,54;R$ 7.460,98
0e02bd60-35d3-467b-ae93-3e98085b4ef6;Person;Móveis;42;26/06/2023;Oeste;Brasil;R$ 103,40;7,76;R$ 4.342,80;R$ 337,00;R$ 4.005,80
c604ade9-de53-47ca-917d-3475923fb90d;Glass;Livros;30;06/09/2024;Centro;Brasil;R$ 29,93;9,25;R$ 897,90;R$ 83,06;R$ 814,84
caea0dd8-13ae-4303-9b8a-a31e6f089795;Personal;Alimentos;6;05/01/2023;Oeste;Brasil;R$ 160,38;1,87;R$ 962,28;R$ 17,99;R$ 944,29
c84c2e1c-a2f2-4f80-8ccd-2f11b0377bfe;Might;Eletronicos;1;29/02/2024;Oeste;Brasil;R$ 63,76;9,32;R$ 63,76;R$ 5,94;R$ 57,82
9cf11e22-ed77-4d52-a1b7-7c8ac4c4ce94;Discussion;Eletronicos;31;17/09/2023;Centro;Brasil;R$ 136,25;12,85;R$ 4.223,75;R$ 542,75;R$ 3.681,00
ecc1be13-f192-4570-9af3-fc8dc1156857;Page;Alimentos;9;10/10/2022;Norte;Brasil;R$ 112,01;18;R$ 1.008,09;R$ 181,46;R$ 826,63
72569271-3952-4d9a-81e0-e21b2503cdb7;Else;Alimentos;21;21/06/2023;Norte;Brasil;R$ 175,58;9,3;R$ 3.687,18;R$ 342,91;R$ 3.344,27
884bbd6c-184a-4d4a-ba91-56092360a036;Price;Livros;45;27/09/2022;Centro;Brasil;R$ 37,77;1,72;R$ 1.699,65;R$ 29,23;R$ 1.670,42
22ea628c-6536-4ee5-b9e5-7eb4fbbcb324;How;Livros;26;24/07/2023;Norte;Brasil;R$ 92,03;14,64;R$ 2.392,78;R$ 350,30;R$ 2.042,48
58402a12-14f8-4b82-8189-b74d9b0c936f;Person;Móveis;44;04/02/2023;Oeste;Brasil;R$ 27,56;18,35;R$ 1.212,64;R$ 222,52;R$ 990,12
d6c73606-e8c0-440b-81ec-33129a558aee;People;Móveis;14;08/10/2022;Norte;Brasil;R$ 134,22;18,45;R$ 1.879,08;R$ 346,69;R$ 1.532,39
fb67da1c-0783-4fe6-b9c6-2382f59a3418;Page;Eletronicos;46;23/08/2023;Leste;Brasil;R$ 51,98;15,36;R$ 2.391,08;R$ 367,27;R$ 2.023,81
aabe0ef0-8a3f-49c3-9eb5-50be57cc60e3;Commercial;Livros;25;23/09/2024;Oeste;Brasil;R$ 46,27;3,99;R$ 1.156,75;R$ 46,15;R$ 1.110,60
9ea568ca-2531-44d7-af20-fd6d646c2ffc;Glass;Móveis;46;22/05/2023;Centro;Brasil;R$ 151,88;6,57;R$ 6.986,48;R$ 459,01;R$ 6.527,47
47650e3e-57b7-4340-89df-937a2f9b945e;Me;Móveis;28;08/01/2024;Leste;Brasil;R$ 133,65;6,35;R$ 3.742,20;R$ 237,63;R$ 3.504,57
4acb012e-3cda-4b4a-840b-6d355c19e2b8;Civil;Alimentos;48;06/10/2023;Oeste;Brasil;R$ 22,44;19,93;R$ 1.077,12;R$ 214,67;R$ 862,45
c0805290-0ded-4cfa-a633-53650d480297;Particular;Livros;39;01/12/2023;Sul;Brasil;R$ 89,80;9,73;R$ 3.502,20;R$ 340,76;R$ 3.161,44
11b9c100-7857-4255-89e6-dc79cb0f853e;Discussion;Móveis;17;21/02/2024;Norte;Brasil;R$ 144,57;14,05;R$ 2.457,69;R$ 345,31;R$ 2.112,38
dd9e5d27-7bd6-4afd-9ebe-ee04fbab4d82;Service;Alimentos;5;06/02/2024;Norte;Brasil;R$ 36,25;9,52;R$ 181,25;R$ 17,26;R$ 164,00
d634acf4-69ce-4028-8be1-a8835a6d69b2;Push;Eletronicos;7;21/01/2023;Oeste;Brasil;R$ 186,15;5,57;R$ 1.303,05;R$ 72,58;R$ 1.230,47
1cbf39c9-06ab-4430-8053-c6b7a9854113;Drug;Roupas;36;02/10/2023;Leste;Brasil;R$ 181,02;0,77;R$ 6.516,72;R$ 50,18;R$ 6.466,54
4e1e8d02-74fe-4b21-acc4-ff2ed219b41e;Discussion;Livros;4;10/12/2023;Sul;Brasil;R$ 154,43;3,11;R$ 617,72;R$ 19,21;R$ 598,51
7870babe-1cce-4b50-9e6f-d833c62094f7;Staff;Eletronicos;4;25/09/2022;Oeste;Brasil;R$ 47,97;9,4;R$ 191,88;R$ 18,04;R$ 173,84
2b02d242-39a8-41f6-aaa4-f457ef084cf1;Theory;Eletronicos;22;14/09/2024;Norte;Brasil;R$ 55,24;12,8;R$ 1.215,28;R$ 155,56;R$ 1.059,72
4f6d502c-9296-4642-9666-f6a57813d391;Bag;Livros;16;29/05/2024;Sul;Brasil;R$ 97,88;6,4;R$ 1.566,08;R$ 100,23;R$ 1.465,85
c345f584-3868-436c-bc3f-5717208c1bf5;Red;Roupas;31;04/06/2024;Norte;Brasil;R$ 180,01;0,63;R$ 5.580,31;R$ 35,16;R$ 5.545,15
207a955a-34bf-436f-acef-2895f258ea75;Meet;Alimentos;23;29/03/2023;Leste;Brasil;R$ 29,00;12,02;R$ 667,00;R$ 80,17;R$ 586,83
9b2912b8-04cb-4533-9b7c-5fc588bd2f87;Suffer;Eletronicos;39;24/06/2023;Leste;Brasil;R$ 31,47;7,61;R$ 1.227,33;R$ 93,40;R$ 1.133,93
ca16eb55-03f0-4513-bd3b-4bd0e1f67b6f;Ask;Eletronicos;43;29/07/2023;Sul;Brasil;R$ 109,24;18,73;R$ 4.697,32;R$ 879,81;R$ 3.817,51
9feb0f2c-d5a6-429c-86c1-78e418518721;Mrs;Roupas;39;23/03/2024;Norte;Brasil;R$ 146,46;7,23;R$ 5.711,94;R$ 412,97;R$ 5.298,97
82e1cfce-1cb2-4b95-b235-0744e43fb773;Plan;Alimentos;46;02/02/2023;Centro;Brasil;R$ 22,64;8,6;R$ 1.041,44;R$ 89,56;R$ 951,88
7b1bd0f2-f680-4c3a-bb00-f30116e681a5;Me;Eletronicos;48;04/10/2023;Leste;Brasil;R$ 139,90;9,47;R$ 6.715,20;R$ 635,93;R$ 6.079,27
cb88c917-73fd-447f-ab68-a6eb8d33ca6c;Enjoy;Roupas;3;19/11/2023;Sul;Brasil;R$ 175,03;1,08;R$ 525,09;R$ 5,67;R$ 519,42
82fcd170-64ef-4768-81e7-b8404a15651e;Current;Livros;1;03/03/2024;Sul;Brasil;R$ 186,70;17,36;R$ 186,70;R$ 32,41;R$ 154,29
6104bb6b-f864-4014-bf48-fe8fcb04dedf;Firm;Roupas;17;04/12/2023;Oeste;Brasil;R$ 154,44;19,05;R$ 2.625,48;R$ 500,15;R$ 2.125,33
221230bc-4a79-4583-882d-20686fb065c5;Hot;Roupas;33;02/03/2023;Leste;Brasil;R$ 122,13;13,67;R$ 4.030,29;R$ 550,94;R$ 3.479,35
7f521b07-e6ea-418a-a8a5-b639b68a8b47;Team;Móveis;40;19/10/2022;Norte;Brasil;R$ 130,58;5,4;R$ 5.223,20;R$ 282,05;R$ 4.941,15
3197fba0-4402-46cb-8adc-5bdb33468d96;Glass;Eletronicos;25;17/01/2023;Leste;Brasil;R$ 78,52;12,71;R$ 1.963,00;R$ 249,50;R$ 1.713,50
fdbe3c5b-f457-48fb-84fd-3f1c8b7d3925;Ask;Alimentos;20;01/04/2024;Oeste;Brasil;R$ 144,90;1,67;R$ 2.898,00;R$ 48,40;R$ 2.849,60
12845da5-a6f4-4463-94af-d6f34aa0479d;Personal;Livros;26;24/09/2022;Centro;Brasil;R$ 148,52;1,39;R$ 3.861,52;R$ 53,68;R$ 3.807,84
bd915a94-b247-479f-a852-671555066c9c;Generation;Móveis;43;29/01/2024;Sul;Brasil;R$ 79,42;8,1;R$ 3.415,06;R$ 276,62;R$ 3.138,44
f60492b0-c7c4-46f7-ad5a-e4efa951b0b4;Entire;Roupas;24;18/03/2024;Norte;Brasil;R$ 130,21;5,97;R$ 3.125,04;R$ 186,56;R$ 2.938,48
30167116-7505-4401-bf53-a12a92c234cd;Force;Livros;9;03/10/2022;Sul;Brasil;R$ 114,57;14,24;R$ 1.031,13;R$ 146,83;R$ 884,30
72eb9f99-9691-4753-84aa-92dff2e9ee07;Conference;Alimentos;36;07/05/2024;Oeste;Brasil;R$ 171,95;17,43;R$ 6.190,20;R$ 1.078,95;R$ 5.111,25
ba86f0b8-0370-49ae-a6ad-a38ed6f8b52e;Commercial;Livros;3;10/03/2023;Norte;Brasil;R$ 162,65;10,5;R$ 487,95;R$ 51,23;R$ 436,72
8e9cd12d-ffe6-4e9c-bdf5-84902dec31e0;Theory;Livros;38;26/12/2023;Leste;Brasil;R$ 48,59;13,39;R$ 1.846,42;R$ 247,24;R$ 1.599,18
0a42f20e-3402-44da-9c3e-61f5d033524e;System;Eletronicos;12;22/05/2023;Centro;Brasil;R$ 27,56;5,19;R$ 330,72;R$ 17,16;R$ 313,56
de603263-9316-418a-b8e6-20d48e0f91c5;Type;Alimentos;17;03/09/2024;Centro;Brasil;R$ 22,10;16,61;R$ 375,70;R$ 62,40;R$ 313,30
dca23079-2112-4228-b12f-49d9457c02f7;Knowledge;Roupas;11;01/08/2023;Oeste;Brasil;R$ 22,38;1,85;R$ 246,18;R$ 4,55;R$ 241,63
16a6216d-dfae-4385-86f9-1b7e522a5767;Plan;Eletronicos;33;25/11/2022;Sul;Brasil;R$ 149,41;18,03;R$ 4.930,53;R$ 888,97;R$ 4.041,56
a7db7a09-119c-4b52-b6a8-d66e60b57c6b;Hot;Eletronicos;32;07/09/2023;Centro;Brasil;R$ 187,76;6,84;R$ 6.008,32;R$ 410,97;R$ 5.597,35
acef847f-3e43-4ead-81d1-38efa737b9a7;Owner;Roupas;22;30/05/2023;Sul;Brasil;R$ 150,20;15,06;R$ 3.304,40;R$ 497,64;R$ 2.806,76
15ce5b6a-4259-4454-a376-64d6b3df939b;Tax;Móveis;30;17/09/2023;Centro;Brasil;R$ 27,64;3,29;R$ 829,20;R$ 27,28;R$ 801,92
62a897e0-1c23-4d0b-9272-7e38fbbc189f;Suffer;Alimentos;9;17/09/2023;Centro;Brasil;R$ 76,71;6,99;R$ 690,39;R$ 48,26;R$ 642,13
c9a37d90-0918-49c3-b10d-2807f062ded4;Push;Livros;6;28/11/2022;Centro;Brasil;R$ 171,40;8,38;R$ 1.028,40;R$ 86,18;R$ 942,22
07c57eec-5663-4206-a075-3cb8df54d6b2;Personal;Móveis;21;02/05/2024;Sul;Brasil;R$ 191,04;9,51;R$ 4.011,84;R$ 381,53;R$ 3.630,31
2ef48f26-29f4-47f0-b2d6-54f22065f9a0;Up;Alimentos;46;17/07/2024;Norte;Brasil;R$ 117,50;13,78;R$ 5.405,00;R$ 744,81;R$ 4.660,19
debd2b0c-6dd4-4e27-a35c-8ce21f8ecf22;Free;Alimentos;34;07/04/2023;Centro;Brasil;R$ 5,33;3,21;R$ 181,22;R$ 5,82;R$ 175,40
a7279f51-084e-4bf9-888c-3e45b657ff0c;Discussion;Livros;28;19/09/2023;Sul;Brasil;R$ 17,07;13,93;R$ 477,96;R$ 66,58;R$ 411,38
68a79e62-db58-4962-ba79-8ccff23b54f8;Mrs;Móveis;10;18/08/2024;Norte;Brasil;R$ 109,44;7,09;R$ 1.094,40;R$ 77,59;R$ 1.016,81
59f5dd04-6b3d-4f9f-8023-50e74a248b7a;Indicate;Móveis;17;10/02/2023;Sul;Brasil;R$ 170,19;13,86;R$ 2.893,23;R$ 401,00;R$ 2.492,23
5535943a-a3a2-4a11-9fb3-347a0246356a;System;Móveis;8;06/08/2024;Leste;Brasil;R$ 196,07;7,78;R$ 1.568,56;R$ 122,03;R$ 1.446,53
e8708cff-8b36-4a07-9923-737d566c67b0;Enjoy;Livros;21;30/07/2023;Centro;Brasil;R$ 67,33;0,2;R$ 1.413,93;R$ 2,83;R$ 1.411,10
59bb48ee-1200-4d27-bc53-93e380f389f1;News;Livros;3;25/07/2024;Sul;Brasil;R$ 76,18;15,66;R$ 228,54;R$ 35,79;R$ 192,75
9799a4dc-eae8-41a8-944f-edb3b7a869f7;Professional;Alimentos;9;09/11/2022;Centro;Brasil;R$ 137,46;11,94;R$ 1.237,14;R$ 147,71;R$ 1.089,43
6413f52a-19a1-41c9-b80d-6e6d2733f981;East;Móveis;32;03/10/2022;Leste;Brasil;R$ 160,33;1,56;R$ 5.130,56;R$ 80,04;R$ 5.050,52
91cc46eb-8f90-4a90-8cd6-7dbfc40b63aa;Draw;Roupas;18;09/11/2022;Sul;Brasil;R$ 106,35;13,36;R$ 1.914,30;R$ 255,75;R$ 1.658,55
9c1bba98-dd22-4013-b2b2-12dd7d5e78fb;Security;Alimentos;48;03/10/2023;Norte;Brasil;R$ 122,32;12,33;R$ 5.871,36;R$ 723,94;R$ 5.147,42
87865fbe-f03c-47fc-b8a1-f0c1d4c9739e;News;Roupas;24;19/06/2023;Centro;Brasil;R$ 48,32;6,47;R$ 1.159,68;R$ 75,03;R$ 1.084,65
16f4e7d7-9e7c-4768-8984-9efe7570c295;Commercial;Alimentos;28;15/12/2022;Centro;Brasil;R$ 82,09;19,73;R$ 2.298,52;R$ 453,50;R$ 1.845,02
87695a54-a196-49f7-8ce0-124cd6188c40;Hour;Roupas;19;17/11/2022;Leste;Brasil;R$ 109,97;18,78;R$ 2.089,43;R$ 392,39;R$ 1.697,04
9ed5a86a-0416-412d-9a94-2ca5bc9a2f5a;News;Livros;17;29/08/2023;Centro;Brasil;R$ 94,82;14,86;R$ 1.611,94;R$ 239,53;R$ 1.372,41
8dba989f-88fc-4b11-9739-de46986f34ad;How;Alimentos;40;17/02/2024;Oeste;Brasil;R$ 33,22;14,73;R$ 1.328,80;R$ 195,73;R$ 1.133,07
8e1cb500-464b-41ad-a582-75b6e6fe8840;Everybody;Alimentos;49;24/07/2023;Norte;Brasil;R$ 188,86;6,33;R$ 9.254,14;R$ 585,79;R$ 8.668,35
23a737ea-5588-4417-8bf3-62db7f4d2e71;Year;Eletronicos;17;23/07/2024;Oeste;Brasil;R$ 168,26;3,01;R$ 2.860,42;R$ 86,10;R$ 2.774,32
157a9bad-db3c-41f4-9113-cd8f5a310ab8;Black;Roupas;34;07/03/2024;Norte;Brasil;R$ 102,47;9,17;R$ 3.483,98;R$ 319,48;R$ 3.164,50
438a7f4c-f891-4704-8719-7fa87973d159;Tax;Alimentos;21;20/06/2023;Leste;Brasil;R$ 93,88;2,95;R$ 1.971,48;R$ 58,16;R$ 1.913,32
d082ae48-b66e-43f9-96ec-a519b8164794;Price;Alimentos;28;24/07/2024;Oeste;Brasil;R$ 122,29;17,29;R$ 3.424,12;R$ 592,03;R$ 2.832,09
ed22aafe-0c04-4096-b990-3052bbd997c7;Trip;Livros;11;03/11/2022;Oeste;Brasil;R$ 33,44;2,27;R$ 367,84;R$ 8,35;R$ 359,49
